label,task_idx,p00,p01,p10,p11,Delta_mean,Delta_peak,Delta_stability,Theta_mean,Theta_peak,Theta_stability,Alpha_mean,Alpha_peak,Alpha_stability,Beta_mean,Beta_peak,Beta_stability,Gamma_mean,Gamma_peak,Gamma_stability
P4,16,0.16,0.15,0.29,0.4,338.25419102804034,1309.4250680618777,-385.7774368757207,23.996265551939118,47.418526443941715,-12.559807383782797,63.72978948633157,171.11188848748213,-40.36316804967734,79.11559580048724,214.50557402137207,-50.505638631128654,10.812178726838681,23.35068474473574,-5.514483740544989
P4,17,0.11,0.08,0.35,0.46,65.89804030811143,212.85639707966075,-60.15434535465796,18.161778327006505,30.831540881009474,-6.019560987675661,31.7129918358728,67.26263059910877,-20.42531634891137,32.68974014787297,74.43105947211188,-16.807140378593544,13.96155081540993,21.447259239825996,-3.8757309626386003
P4,18,0.1,0.1,0.46,0.34,793.7034736752179,2414.713516240334,-673.1558144614858,13.07396879250319,19.173033701608848,-2.9196307188470283,21.227900392623724,47.53184036906562,-13.89637011119526,67.3876086122811,183.8657734915005,-46.91432793288498,5.071698780712524,15.56788634229419,-3.279662346807928
P4,19,0.18,0.13,0.3,0.39,152.0474271035077,555.0885229655298,-101.75684514756325,20.227353475699307,44.473782853372285,-8.255762277414908,18.012754664070897,44.792722521275394,-11.353464663420235,74.0718598495657,166.16609107455852,-44.28544691468534,6.982886265911147,13.545749541813061,-2.468916062772133
P4,20,0.11,0.16,0.22,0.51,303.0299074144525,929.9428772266969,-220.88291950377658,18.620821870623953,43.20219655989712,-11.544733135262879,104.7252522553208,252.066295461186,-72.04636268360423,43.5386798798352,70.95141444927708,-15.017072431204504,8.391825821702533,16.586509046300765,-3.436943131323427
P4,21,0.15,0.08,0.28,0.49,129.58783792647927,347.5694352800349,-93.70686196147187,14.773713448736336,40.53391400499433,-11.313786200275684,69.65810916854018,222.41544993005877,-59.93317451365624,61.050769586547666,146.85745923981744,-36.501026979384925,10.783011230976385,27.261120033454002,-6.660348547260421
P4,22,0.08,0.18,0.26,0.48,100.58374878689459,253.74753085837145,-68.83931462521035,10.547170935487713,23.751914946365275,-5.252948327687714,114.30818813774233,618.7026943866201,-128.0324136607302,24.421558618317228,49.209943715638204,-9.39600813793939,6.427591440533462,13.130101486338688,-3.4587286986970507
P4,23,0.11,0.08,0.37,0.44,250.39567887349259,1068.7384583853657,-212.80101335543986,14.379194616975903,41.23395033663358,-9.713848064879409,41.53186617320106,94.95232921977639,-24.064496554502643,58.98941435098777,181.21971644443926,-45.67261548572855,9.151034884577111,23.208845347924868,-4.532766944799888
P4,24,0.16,0.12,0.26,0.46,102.15442390996242,216.3648576816022,-50.05967449543907,31.28346811263369,77.30038370934867,-21.28634260836509,78.7896716013188,255.92309717293125,-82.35430162719452,111.10462986351126,343.72105256011935,-77.66688263115448,5.627563833983851,14.777576773909615,-2.688956265059685
P4,25,0.16,0.15,0.29,0.4,100.00391262302756,289.5422557979346,-67.13859525788502,14.729637507369663,37.37209241670986,-10.055350799745787,13.723016375068344,37.28027264274629,-5.681752352777013,107.85356921057554,307.99708318472085,-81.67382808954773,5.615068025498521,18.852782390379815,-4.486712972420187
P4,26,0.17,0.13,0.34,0.36,268.62681804617796,869.6317050061868,-242.24009081175072,34.15670788364329,128.67538383215768,-34.411115474208735,72.91665764486717,374.0663795657433,-108.8615811058093,81.75437607503298,195.17671306626602,-41.30733249758061,12.104918866608475,21.283553242588255,-5.406213698790372
P5,1,0.31,0.2,0.22,0.27,295.1185572492068,732.6728592234083,-213.1245964701118,25.42433269594856,88.29340007910682,-24.898040005002336,16.846812084058016,41.06736312450899,-11.85534044610457,33.01178322707924,62.77889613137049,-12.888430112924429,6.353511791363893,12.300152130589645,-2.926729096207305
P5,2,0.34,0.23,0.17,0.26,201.68133905457447,525.9461888732673,-132.68831764699814,19.49263013777193,47.17206193270031,-13.468186293837894,8.170500300983417,36.55234595426684,-6.251492379777176,14.83964817614922,43.53202960626362,-6.943253578548111,6.6487530815580875,16.99652957795363,-4.411351256803827
P5,3,0.24,0.16,0.38,0.22,663.4054923848985,2146.696390159762,-613.5959880650067,27.496706238644773,81.90696421040121,-15.752638997919476,50.29348046285637,211.7409948193014,-61.937873479178585,23.916066514362377,47.55556778094261,-11.298520548765874,7.962132873035758,18.52998090311364,-4.384452961845482
P5,4,0.32,0.18,0.31,0.19,97.05745131085786,329.273736055988,-82.93304539207077,20.099007001937046,93.22289405308635,-20.84786192156765,55.65531676603972,124.17968766863301,-39.98339967072009,25.623735144249512,67.03239586276337,-18.4721967439755,4.382637340072629,11.667700420288071,-2.7169966684048066
P5,5,0.21,0.23,0.34,0.22,192.98997345014106,503.3417921194921,-114.84035176375741,50.790455283821395,115.69140317622193,-29.18897810171322,27.61816665675835,53.71821525021094,-12.244310778948451,24.309074422128727,60.083074074751906,-15.945249076859946,3.3792726969619142,7.348304959314595,-1.6105112302866573
P5,6,0.32,0.2,0.21,0.27,288.56872813942476,1018.9286873623062,-282.5110306113482,44.221987749216154,125.44539152442385,-31.279154492668727,28.725577917278976,158.56302369509342,-35.24235607434333,18.980469295977265,46.420391203524474,-9.120365186781564,3.067728426162124,6.992330417728421,-1.3171876278168724
P5,7,0.32,0.21,0.24,0.23,639.8929680014165,2083.058661374992,-495.3040857770589,87.31550059969716,281.40087716999966,-74.13069499196165,35.20533262712743,61.79008967206852,-15.657469448061374,37.57745041459338,78.08343040912581,-15.767774836715256,6.308966291862466,11.92064066246559,-2.952359803444547
P5,8,0.37,0.16,0.31,0.16,691.3724890071082,2794.2711551976763,-572.7838279109211,33.197626437154355,77.02883675941186,-14.543883337046712,25.795210571984754,54.65953802183516,-14.54583269104458,20.296787530979714,46.94574132265664,-11.003762728254845,5.279177692714487,10.534568408823946,-2.138698744682573
P5,9,0.32,0.2,0.2,0.28,283.18190144005916,569.6886359196258,-137.47464277175027,39.191904607527086,102.09545466922701,-27.56228201021911,24.258693551616474,49.45312204761854,-11.386209263656701,27.73424541920707,56.37956949815654,-11.893194743194455,6.1298090050384015,14.371713094735963,-3.571970975987247
P5,10,0.38,0.15,0.24,0.23,147.94943766597797,364.96126288188975,-91.68336886321995,33.198645988087954,77.98432284432957,-19.601538144900584,26.62436654578621,86.01168340541008,-24.92556914266088,28.83453202310178,80.56078069636531,-15.53878287222315,5.378118349201083,9.633408774091201,-1.916711159092711
P5,11,0.3,0.22,0.25,0.23,173.99457144781397,667.3284371319194,-170.25101974293486,29.76911715811904,71.31412316085277,-18.87561501804418,17.876534424621642,47.019753476569306,-8.010009983518781,24.02744572187326,56.452668855273245,-14.226093964209877,5.955517421855959,10.996870066114816,-2.5217329197319898
P5,12,0.31,0.27,0.18,0.24,43.02406404195354,134.3340017485719,-37.85309381271443,25.45882098455886,63.872230442446565,-16.86562825683407,13.962590854677321,50.08018992578964,-13.134554569274195,23.581106956674063,55.83106549906026,-14.368548142347857,3.2862051696560024,9.70724278667035,-2.38354910228096
P5,13,0.36,0.14,0.26,0.24,173.71151469765113,475.5700844746161,-130.22669932783563,47.47120737748034,153.3070245631574,-42.92303934188573,29.680573405204104,93.36467202226375,-23.065344561570814,31.834185095898814,73.34601687273242,-16.25873771796574,4.843787416228646,11.135190790377377,-2.5071888562034306
P5,14,0.25,0.28,0.24,0.23,73.73911120624707,157.3940282885601,-36.90947982523546,42.083538056618536,128.87712722144735,-27.484681606100278,28.39458476129225,68.17194786265071,-17.3130673727443,18.327284993132817,48.588963827340876,-11.516411082763602,9.152469842666175,16.969028275847773,-3.5680024285834135
P5,15,0.27,0.2,0.27,0.26,127.87029086126302,284.8980688849064,-79.70648279514695,44.34798718728812,91.44617554761977,-23.67244059787647,12.338793624731967,34.532952995290934,-10.936552934372108,19.18918391465253,37.99431975668012,-8.111684047003703,4.8179437546588755,8.956755020896352,-1.8723902324283366
P5,16,0.33,0.22,0.24,0.21,952.4736104587716,3033.331741805534,-872.7362944941204,30.597632597865264,73.47472549093246,-17.312835251888714,29.41472156653268,75.40384895488785,-22.515640053876478,21.382728761112432,37.20658512316296,-6.835350235064141,4.960901061156382,14.378288475581225,-3.597902550016779
P5,17,0.31,0.23,0.27,0.19,53.51811233524171,103.08668414697951,-30.85085739043899,20.08906581350766,63.3061909857542,-12.718190282258396,6.44775218395842,15.714971132360496,-3.7893257466824135,15.843353932542994,47.35740454546455,-6.9095849449733695,5.268459855544094,9.44063165932124,-2.504629540553873
P5,18,0.35,0.24,0.28,0.13,100.67592482600854,242.72066960597107,-80.01204044450266,31.621923984746374,79.91422003462324,-21.056608038034494,18.61565875479534,79.41552404165742,-15.842662920342567,23.877470786077236,71.80528401398422,-21.600853469793154,6.62857213020718,12.951136900446503,-2.8828286432631454
P5,19,0.3,0.21,0.26,0.23,157.95356219608115,570.1466319577876,-147.64157686521744,34.96582057309479,106.68307700878157,-29.67542113508147,45.20686185543249,125.90413225768948,-29.380308630136106,21.894248511579416,74.12352336826523,-18.226645781781194,5.6343164483758965,13.923875620006823,-3.261609569126983
P5,20,0.32,0.17,0.29,0.22,203.54090308089434,399.78986922426293,-97.31090829951678,14.136354987827644,40.870795297837866,-11.738838990706165,13.153145764654962,46.44962068481216,-10.942876114876888,21.68878873912844,56.61649601129887,-7.8566987662950725,3.1803425759397506,6.644388196281296,-1.2568095934443244
P5,21,0.3,0.12,0.31,0.27,476.8979032610972,1076.648035433099,-361.93224286970536,18.89422473652386,56.43237370108972,-14.857760909251887,17.98157920631013,47.33356102661307,-13.723437722682888,17.534585088748237,50.058609584598656,-13.484082575787628,3.1834105056912043,6.0286829766731636,-1.6733635441135004
P5,22,0.24,0.2,0.29,0.27,2164.138600286885,3683.027491769283,-756.4996674890896,90.27993768096307,343.27658846996036,-87.62666059689413,31.19222031584507,61.790142202053595,-15.912270908687328,25.8246999310563,55.75461919280555,-13.360865612107753,4.390772294436347,8.482844739333357,-1.9411690287851835
P5,23,0.32,0.21,0.23,0.24,713.681216013747,1825.7816944197518,-556.9703512405116,26.861987473845364,96.39044880329908,-23.744375060616992,9.426284243580081,22.5308639640373,-3.2906478152217047,25.311535122596183,62.65896292473393,-14.125607976517879,8.150843047575117,23.791251970192313,-6.212397154282359
P5,24,0.31,0.22,0.28,0.19,431.43805631648854,1319.3664874344936,-340.72597193441237,16.089793189877877,34.62187381687695,-8.456257220181783,5.774421592463592,27.952958896539226,-5.248348710970947,14.138558414156064,28.411400371101035,-4.922754324433333,4.44332254712312,12.511027422183657,-3.1330031920675223
P5,25,0.39,0.19,0.26,0.16,126.46060365626838,501.87248824136555,-149.68552105786262,22.421071693651058,87.76722098943189,-24.624578187065104,6.7892690158143845,17.277021211633375,-4.753007558483593,12.790281495248363,26.509551559928067,-5.733772309801593,4.303083468869044,8.265104974201067,-2.055821597273166
P5,26,0.36,0.2,0.24,0.2,188.77978564471857,410.0848298026412,-114.09772000065978,16.678182956940955,46.17706600315,-14.098347574592594,16.41387538637217,31.756602920816825,-7.381677414482556,26.192564427130065,47.80572722224652,-12.547463045188877,6.926560118399719,21.06556032429369,-5.039470554382193
P6,1,0.34,0.24,0.14,0.28,15.544240955840863,43.10202802084813,-7.11865853255021,18.67335057827144,41.71505039461633,-11.67928692726235,40.3576265665627,97.59022341905691,-20.415077979051812,26.227485737223567,60.639055148758274,-11.275416228248694,11.535328397145385,21.583545071332594,-4.7204498726988176
P6,2,0.33,0.29,0.19,0.19,186.40580038846855,471.3756217793847,-122.32651961300105,19.08797304514928,35.521495385213534,-8.095479191701656,44.610256618157045,204.16002262719212,-55.618498598382594,21.339650736197285,49.63485068085984,-13.849111389617292,10.462175319638192,18.250148439280075,-3.0190953357931583
P6,3,0.25,0.23,0.26,0.26,45.89595296396202,119.70964517418639,-31.130879853424197,16.966679932443512,67.70550635737604,-18.39820716804067,50.89427374735749,173.77375407359466,-52.735061313080905,24.646659473252072,47.32290829517649,-7.677703589035401,10.433583080359478,33.16520127570402,-8.094838211556208
P6,4,0.31,0.26,0.27,0.16,27.045373730630605,43.76546316236259,-9.458560335102087,13.994286010417605,28.319496246342645,-8.408205370684854,33.28954981679592,84.10383767098858,-22.341941448265427,34.6778018367746,71.04193924172651,-17.0379281515807,13.188049902146357,28.49142611210435,-5.9751785624798535
P6,5,0.32,0.2,0.32,0.16,88.87008485372525,227.69258736596393,-56.40294302676863,20.612943842784155,42.315704525167476,-10.112940861959569,43.6447051943218,91.93902434472848,-23.11305928273946,17.841117543709185,35.24465283549374,-8.53968928856757,6.483711492102048,11.771533672295245,-2.4565497877365208
P6,6,0.25,0.22,0.31,0.22,169.5279509303559,565.7160571592036,-144.1102242924248,29.841723964211564,83.43073068444068,-21.425886277082483,28.300471356358752,92.37283804635027,-23.40819069878805,43.213453008066324,93.56083824771386,-21.2344751811671,15.938579194810561,31.366286592077465,-6.582707927831131
P6,7,0.23,0.22,0.2,0.35,280.62837774838533,730.4467540323046,-271.93182098395204,25.1250697090608,132.48093189468918,-34.63938257584685,64.01302527997217,183.51776090054568,-49.67307284416562,22.644610334887062,56.61168227306627,-12.546689388485769,7.996637991330417,18.53463123742501,-3.932505460666818
P6,8,0.26,0.21,0.25,0.28,98.08490215108485,300.8969449307494,-77.07697174422951,14.835038190249572,76.63848856207996,-14.912426095032183,14.22348286691805,35.10540404473241,-10.187567141888168,27.479554141036,50.260490601383424,-9.40287995240083,13.55515815409623,29.11067599063731,-5.263892696118238
P6,9,0.19,0.28,0.3,0.23,69.10034595692589,608.9476921787038,-89.49934984855246,17.458789015637322,211.13475571172603,-37.1135870759109,27.712529529842826,104.02612150551359,-24.39418417538044,20.395925643385205,35.46007260658706,-8.383123443615618,7.878827407721465,19.491554159212576,-4.536730566280818
P6,10,0.33,0.2,0.26,0.21,119.53239351215281,597.1213309941604,-168.00525287748434,34.116973100315086,80.40561101558768,-20.82670954924697,30.669201264109528,56.245709696804234,-12.533532571802104,21.51930325353103,36.83073638582982,-5.371157907506116,14.446408286152634,30.183874699756153,-5.709163384309692
P6,11,0.28,0.3,0.23,0.19,332.26490502625416,1639.3278492827983,-495.7162292606993,57.408407825317425,287.47289917251805,-76.7980302735172,30.88447573453926,77.15792571887071,-21.62693754911271,42.17573817601169,77.95243527966912,-16.69389737190553,13.15486492250242,28.257479272607434,-6.179155608833691
P6,12,0.3,0.28,0.21,0.21,38.452368213107576,68.53967656253721,-17.38858384639285,24.619770995603574,72.6517708716749,-16.880310852023353,54.520084773743434,97.62633776023631,-23.592787498553736,22.217750127119622,41.83228287233236,-11.046751314419085,7.276329635104942,15.471529772168896,-2.7439042462540755
P6,13,0.29,0.22,0.31,0.18,154.89555712271766,809.551011157042,-224.6580970508052,37.756260080090826,89.87029184771421,-27.479546474540562,60.019654083026936,137.88657738695923,-37.362151348107886,25.92956440979078,43.00259578137366,-9.104953134933822,11.92043264329131,33.03049216694194,-8.170700805133583
P6,14,0.24,0.3,0.26,0.2,140.24554712238776,622.6993966837427,-175.23462616284482,56.39215798602416,179.4205129367129,-45.13880574461422,35.63932769802332,109.21191353074177,-27.69754626168474,25.307899373281344,58.52144597271118,-11.554215045750508,14.690794620474431,32.91348380765784,-7.444536687673853
P6,15,0.32,0.21,0.23,0.24,52.28864338337188,107.04569148559634,-23.859657225152066,15.802154101018667,55.36593890677034,-13.514333025224492,40.24544839829174,98.12612291757637,-29.026740791923295,24.554275515920544,67.48754365506693,-19.438341075699437,6.862893062938496,36.858357002983446,-6.164623091591179
P6,16,0.35,0.19,0.27,0.19,59.632506693539064,664.3504648442722,-112.01012216205635,29.49824851368789,228.04081739472736,-34.748458736982855,42.23581253032525,102.18647130470524,-29.041508971288152,26.572026651528464,56.81630611767909,-13.196933072129434,9.52293662615658,25.306322517886905,-5.627512647533199
P6,17,0.3,0.2,0.25,0.25,83.02582459690782,655.4989771077874,-93.87004872354828,19.234159495995115,113.6196576663521,-14.947699904406681,29.535289834823537,58.38340102015523,-17.227720558578962,31.43358897629621,57.16389455809765,-13.811373738331405,11.177406616292242,21.569865913168563,-4.7190564831834445
